"ngrams","Freq"
"in the same period a year ago",16
"it was only a matter of time",16
"landmarks and other things relevant to your",16
"national association for the advancement of colored",16
"of plus or minus 4 percentage points",16
"of the port authority of new york",16
"office of the comptroller of the currency",16
"on suspicion of driving under the influence",16
"proceedings of the national academy of sciences",16
"rock and roll hall of fame in",16
"spoke on condition of anonymity because of",16
"that an officer engaged in a lawful",16
"the center for science in the public",16
"the dow jones industrial average was down",16
"there is no such thing as a",16
"to the second round of the playoffs",16
"told to plain dealer reporter marcia pledger",16
"years in prison for his role in",16
"according to the cook county medical examiner's",15
"and roll hall of fame induction ceremony",15
"anniversary of the killing of osama bin",15
"as it appeared in the plain dealer",15
"as the base to run a criminal",15
"association for the advancement of colored people",15
"because they were not authorized to discuss",15
"chief investment officer at harris private bank",15
"convention center beneath malls b and c",15
"could not be immediately reached for comment",15
"did not immediately return a call seeking",15
"for driving with a suspended or revoked",15
"for the first three months of the",15
"for the fiscal year that begins july",15
"i thought it was going to be",15
"in the first half of the year",15
"in the first two games of the",15
"in the wrong place at the wrong",15
"is the latest in a string of",15
"it appeared in the plain dealer on",15
"million in the same period last year",15
"new jersey chapter of the sierra club",15
"not immediately return a call seeking comment",15
"of endangering the welfare of a child",15
"of the killing of osama bin laden",15
"office as the base to run a",15
"pleaded not guilty to six criminal counts",15
"political science professor at the university of",15
"president of the federal reserve bank of",15
"secretary of state hillary rodham clinton and",15
"sentenced to nearly 22 years in prison",15
"states that an officer engaged in a",15
"the base to run a criminal enterprise",15
"the federal reserve bank of new york",15
"the fiscal year that begins july 1",15
"the latest in a long line of",15
"the los angeles county museum of art",15
"the new jersey chapter of the sierra",15
"the person spoke on condition of anonymity",15
"the university of north carolina at chapel",15
"there are a lot of things that",15
"to expire at the end of the",15
"to the cook county medical examiner's office",15
"trading on the new york stock exchange",15
"under the influence of alcohol or drugs",15
"was a step in the right direction",15
"was cited for driving with a suspended",15
"we've got to find a way to",15
"7 daily state parks pass is required",14
"a decade of conflict abroad and economic",14
"a person familiar with the matter said",14
"a political science professor at the university",14
"a strong majority of a democratically elected",14
"and at the end of the day",14
"at the university of medicine and dentistry",14
"because they were not authorized to speak",14
"by jumping off the george washington bridge",14
"chairman of the house homeland security committee",14
"cited for driving with a suspended or",14
"conflict abroad and economic crisis at home",14
"daily state parks pass is required for",14
"decade of conflict abroad and economic crisis",14
"emerge from a decade of conflict abroad",14
"for information leading to the arrest of",14
"from a decade of conflict abroad and",14
"gabor is accused of bribery and conspiracy",14
"he was preceded in death by his",14
"i have a lot of respect for",14
"in a large skillet over medium heat",14
"in his state of the union address",14
"in the first half of this year",14
"is required for all vehicles entering the",14
"it's only a matter of time before",14
"of conflict abroad and economic crisis at",14
"of the patient protection and affordable care",14
"of the rock and roll hall of",14
"one foot in front of the other",14
"parks pass is required for all vehicles",14
"pass is required for all vehicles entering",14
"per barrel on the new york mercantile",14
"required for all vehicles entering the park",14
"set to expire at the end of",14
"state parks pass is required for all",14
"strong majority of a democratically elected congress",14
"survivors network of those abused by priests",14
"the animal protection league of new jersey",14
"the anterior cruciate ligament in his left",14
"the calories and other nutrients absorbed from",14
"the economy grew at an annual rate",14
"the journal of the american medical association",14
"the state department of assessments and taxation",14
"to spend more time with his family",14
"two stocks rose for every one that",14
"we have a long way to go",14
"with a gunshot wound to the chest",14
"wviz channel 25 and weao channel 49",14
"zimmerman's father is white and his mother",14
"000 reward for information leading to the",13
"a little more than a year ago",13
"a lot of work to be done",13
"and could not be reached for comment",13
"and has a margin of error of",13
"are free and open to the public",13
"at the end of the first quarter",13
"by a strong majority of a democratically",13
"can see the light of a new",13
"commissioner's office as the base to run",13
"could not be reached for comment tuesday",13
"county commissioner's office as the base to",13
"criminal counts related to campaign finance violations",13
"declined to be interviewed for this story",13
"eligible to come off the disabled list",13
"endangering the welfare of a child and",13
"faces up to five years in prison",13
"father is white and his mother is",13
"foot home with a pool built in",13
"for the first five games of the",13
"for the first time in school history",13
"guilty to six criminal counts related to",13
"has pleaded not guilty to six criminal",13
"he said in an interview with the",13
"here's a look at some of the",13
"his county commissioner's office as the base",13
"i think there are a lot of",13
"in an interview with the plain dealer",13
"in the bottom of the ninth inning",13
"in the final three months of 2011",13
"in the first round of the ncaa",13
"in the first round of the nfl",13
"it has nothing to do with the",13
"it remains to be seen whether the",13
"it states that an officer engaged in",13
"it will be interesting to see what",13
"man was cited for driving with a",13
"new jersey turnpike and garden state parkway",13
"not guilty to six criminal counts related",13
"of former cuyahoga county commissioner jimmy dimora",13
"of less than 50 grams of marijuana",13
"of three jobs for a year and",13
"on the defensive side of the ball",13
"passed by a strong majority of a",13
"people for the ethical treatment of animals",13
"pleaded not guilty by reason of insanity",13
"possession of less than 50 grams of",13
"pot of salted water to a boil",13
"reward for information leading to the arrest",13
"see the light of a new day",13
"six criminal counts related to campaign finance",13
"the centers for medicare and medicaid services",13
"the first half of the 20th century",13
"the los angeles county district attorney's office",13
"the national association for the advancement of",13
"the new jersey department of environmental protection",13
"the office of the comptroller of the",13
"there are a lot of people who",13
"to a person familiar with the matter",13
"to make the world a better place",13
"to question people about their immigration status",13
"two outs in the bottom of the",13
"university of north carolina at chapel hill",13
"was inducted into the rock and roll",13
"was only a matter of time before",13
"we can see the light of a",13
"we knew it was going to be",13
"with information is asked to contact the",13
"a felon in possession of a firearm",12
"a filing with the securities and exchange",12
"a law that was passed by a",12
"a person was arrested on suspicion of",12
"a woman who answered the phone at",12
"about a year and a half ago",12
"and the port authority of new york",12
"arrested at home on a charge of",12
"arrested in the 2300 block of madison",12
"as he sought the white house in",12
"at stores opened at least a year",12
"at the end of the day you",12
"at the height of the financial crisis",12
"at the north american international auto show",12
"barrel in electronic trading on the new",12
"being a felon in possession of a",12
"bloustein school of planning and public policy",12
"call the numbers below from the u",12
"colorado department of public health and environment",12
"couples should be able to get married",12
"director of the new jersey sierra club",12
"edwards has pleaded not guilty to six",12
"error of plus or minus 4 percentage",12
"executive vice president and chief financial officer",12
"for the new jersey school boards association",12
"for the prevention of cruelty to animals",12
"for the southern district of new york",12
"from the centers for disease control and",12
"general manager and head coach mike johnston",12
"got a lot of work to do",12
"has not been charged with any crime",12
"has pleaded not guilty by reason of",12
"he sought the white house in 2008",12
"in his first start of the season",12
"in the days leading up to the",12
"in the first three months of 2012",12
"in the same quarter a year ago",12
"is not for the faint of heart",12
"it will be interesting to see if",12
"law that was passed by a strong",12
"manager and head coach mike johnston said",12
"medical technology on the northeast corner of",12
"metropolitan museum of art in new york",12
"new jersey state council on the arts",12
"not authorized to speak publicly about the",12
"of driving under the influence of alcohol",12
"of error of plus or minus 4",12
"of new york and new jersey said",12
"of the church of jesus christ of",12
"officials spoke on condition of anonymity because",12
"on the charge of driving under the",12
"over the past year and a half",12
"person spoke on condition of anonymity because",12
"question people about their immigration status if",12
"rosie romero is the host of the",12
"shaped convention center beneath malls b and",12
"society for the prevention of cruelty to",12
"spokesman for the new jersey school boards",12
"state division of youth and family services",12
"still have a long way to go",12
"suspended for the first five games of",12
"technology on the northeast corner of st",12
"that was passed by a strong majority",12
"the charge of driving under the influence",12
"the first nine months of the year",12
"the first six months of the year",12
"the first six months of this year",12
"the first time in more than a",12
"the last three months of the year",12
"the metropolitan museum of art in new",12
"the new jersey state council on the",12
"the night they drove old dixie down",12
"they were not authorized to discuss the",12
"this was written for the washington post",12
"time in electronic trading on the new",12
"to be in the country illegally and",12
"to call the numbers below from the",12
"to six criminal counts related to campaign",12
"told the associated press in an interview",12
"tore the anterior cruciate ligament in his",12
"up to 30 years in prison and",12
"up to five years in prison and",12
"was arrested at home on a charge",12
"was arrested in the 2300 block of",12
"was passed by a strong majority of",12
"was pronounced dead a short time later",12
"who asked not to be identified because",12
"with two outs in the bottom of",12
"would have to be approved by the",12
"years in prison when he is sentenced",12
"30 stocks that make up the dow",11
"a bar that has amazingly good deals",11
"a funny thing happened on the way",11
"a large pot of salted water to",11
"a sampling error margin of plus or",11
"a spokesman for house speaker john boehner",11
"a weapon for an unlawful purpose and",11
"according to a press release from the",11
"according to the national association of home",11
"advocate christ medical center in oak lawn",11
"amazingly good deals on drinks and food",11
"and the district of columbia allow same",11
"and we'll highlight it as part of",11
"arrested on suspicion of driving under the",11
"as we emerge from a decade of",11
"asked readers to tell us their best",11
"at robert wood johnson university hospital in",11
"at the beginning of the school year",11
"at the end of the regular season",11
"at the fastest pace in 10 months",11
"at the university of north carolina at",11
"bar that has amazingly good deals on",11
"be the first of its kind in",11
"board district 1 no candidate filed 0",11
"bring a large pot of salted water",11
"bring to a boil over high heat",11
"by the port authority of new york",11
"compared with the same month a year",11
"could not be reached for comment monday",11
"day the indians are scheduled to play",11
"dimora and former county auditor frank russo",11
"director of the quinnipiac university polling institute",11
"do you know of a bar that",11
"each day the indians are scheduled to",11
"for possession of a controlled substance at",11
"for the first time in my life",11
"funny thing happened on the way to",11
"has amazingly good deals on drinks and",11
"he faces up to 10 years in",11
"he faces up to 30 years in",11
"he was pronounced dead at the scene",11
"he was released on his own recognizance",11
"i think he's going to be a",11
"in a filing with the securities and",11
"in and around his imperial avenue home",11
"in new york contributed to this report",11
"in san bruno that killed eight people",11
"in the first round of the draft",11
"in the los angeles unified school district",11
"in the rock and roll hall of",11
"in the same period a year earlier",11
"in the second half of this year",11
"in the weeks leading up to the",11
"into the world golf hall of fame",11
"is on the national register of historic",11
"it had nothing to do with the",11
"jersey shore university medical center in neptune",11
"jobs for a year and generates about",11
"know of a bar that has amazingly",11
"law makes it a state crime to",11
"more people gave up looking for work",11
"number of people seeking unemployment benefits fell",11
"of a bar that has amazingly good",11
"of leaving the scene of an accident",11
"of the house committee on oversight and",11
"of the university of medicine and dentistry",11
"official who spoke on condition of anonymity",11
"on a scale of 1 to 10",11
"one each day the indians are scheduled",11
"one of the best players in the",11
"participants should read the book before attending",11
"percent in the final three months of",11
"pick in the first round of the",11
"please welcome the host of the laugh",11
"readers to tell us their best memory",11
"russo has pleaded guilty to 21 corruption",11
"said during a conference call with reporters",11
"said in an interview with the associated",11
"sampling error margin of plus or minus",11
"sex couples should be able to get",11
"singapore time in electronic trading on the",11
"speaking on condition of anonymity because of",11
"spoke on condition of anonymity to discuss",11
"strong enough to lower the unemployment rate",11
"take it one game at a time",11
"taken to the jersey city medical center",11
"tell us their best memory at an",11
"that has amazingly good deals on drinks",11
"the american college of obstetricians and gynecologists",11
"the center on budget and policy priorities",11
"the department of elementary and secondary education",11
"the department of health and senior services",11
"the fact of the matter is that",11
"the ftse 100 index of leading british",11
"the host of the laugh track column",11
"the joint select committee on deficit reduction",11
"the middlesex county jail in north brunswick",11
"the national weather service in mount holly",11
"the new jersey performing arts center in",11
"the new jersey turnpike and garden state",11
"the office said in a news release",11
"the operation that killed osama bin laden",11
"the recession officially ended in june 2009",11
"the san diego county medical examiner's office",11
"the survivors network of those abused by",11
"their best memory at an indians game",11
"three jobs for a year and generates",11
"to get out of the way of",11
"to life in prison without the possibility",11
"to tell us their best memory at",11
"to the national association of home builders",11
"township board district 1 no candidate filed",11
"trial of former cuyahoga county commissioner jimmy",11
"two stocks fell for every one that",11
"up in the middle of the night",11
"us their best memory at an indians",11
"used his county commissioner's office as the",11
"was charged with driving under the influence",11
"we asked readers to tell us their",11
"we emerge from a decade of conflict",11
"welcome the host of the laugh track",11
"you know of a bar that has",11
"a long way to go before it",10
"a spokeswoman for the state department of",10
"about sales of residential properties was provided",10
"about their immigration status if there is",10
"abusing a corpse and tampering with evidence",10
"according to a report released today by",10
"according to a statement released by the",10
"alleging that he used his county commissioner's",10
"an incomplete address is indicated with an",10
"and season to taste with salt and",10
"and the university of medicine and dentistry",10
"and two counts of armed criminal action",10
"animal protection league of new jersey and",10
"annually to write columns on topics of",10
"are chosen annually to write columns on",10
"are out of work but not looking",10
"arizona high school sports hall of fame",10
"as far as the eye can see",10
"at the izod center in east rutherford",10
"at the nfl scouting combine in indianapolis",10
"at the other end of the spectrum",10
"because he was not authorized to speak",10
"best performance by an actor in a",10
"block of madison avenue on a charge",10
"board district 3 no candidate filed 0",10
"but not looking for jobs aren't counted",10
"by the state department of environmental protection",10
"case western reserve university school of law",10
"charged with multiple counts of aggravated murder",10
"chosen annually to write columns on topics",10
"could be sentenced to life in prison",10
"could not be reached for comment thursday",10
"cuyahoga county common pleas judge steven terry",10
"did not return phone calls seeking comment",10
"earlier version of this article incorrectly said",10
"filed in cuyahoga county common pleas court",10
"following information about sales of residential properties",10
"for a failure to appear warrant from",10
"for the fourth time in five games",10
"for the fourth year in a row",10
"for the port authority of new york",10
"for the second day in a row",10
"ftse 100 index of leading british shares",10
"has a long way to go to",10
"he used his county commissioner's office as",10
"hit a solo home run in the",10
"home run of the season in the",10
"i thought we did a good job",10
"illinois department of children and family services",10
"in a game for the first time",10
"in a small saucepan over medium heat",10
"in each of the last three years",10
"in his state of the state address",10
"in prison and a fine of up",10
"in stores open at least one year",10
"in the 2300 block of madison avenue",10
"in the bottom of the first inning",10
"in the first quarter of the year",10
"in the united states and around the",10
"incomplete address is indicated with an x",10
"information about sales of residential properties was",10
"is a step in the right direction",10
"is charged with multiple counts of aggravated",10
"it is the right thing to do",10
"large pot of salted water to a",10
"launched the operation that killed osama bin",10
"leaving the scene of an accident and",10
"margin of error is plus or minus",10
"marriage between a man and a woman",10
"mistress as he sought the white house",10
"more than a year and a half",10
"new jersey performing arts center in newark",10
"not authorized to speak to the media",10
"of error of plus or minus 2",10
"of madison avenue on a charge of",10
"of residential properties was provided by mls",10
"of the 30 stocks in the dow",10
"of the law from going into effect",10
"of work but not looking for jobs",10
"oil spill in the gulf of mexico",10
"old resident of the 100 block of",10
"on the other side of the room",10
"one of the top teams in the",10
"only a matter of time before the",10
"opinion shapers are chosen annually to write",10
"our thoughts and prayers go out to",10
"our troops launched the operation that killed",10
"out of work but not looking for",10
"over 20 of their top 30 leaders",10
"pay at least 15 percent of their",10
"people who are out of work but",10
"percent in the first three months of",10
"police arrested a man for possession of",10
"pregnant mistress as he sought the white",10
"prison and a fine of up to",10
"protection league of new jersey and the",10
"residential properties was provided by mls for",10
"revenue at stores opened at least a",10
"sales at stores open at least a",10
"sales of residential properties was provided by",10
"senate republican leader mitch mcconnell of kentucky",10
"shapers are chosen annually to write columns",10
"since the recession ended in june 2009",10
"spokesman for the new jersey education association",10
"state department of health and senior services",10
"still has a long way to go",10
"that at the end of the day",10
"that he used his county commissioner's office",10
"the 30 stocks that make up the",10
"the best thing on my training table",10
"the california department of fish and game",10
"the california department of food and agriculture",10
"the center for strategic and international studies",10
"the couple went on a honeymoon to",10
"the early part of the 20th century",10
"the final week of the regular season",10
"the first round of the ncaa tournament",10
"the following information about sales of residential",10
"the organization for economic cooperation and development",10
"the person is in the country illegally",10
"the properties are grouped by zip code",10
"the state department of health and senior",10
"the state division of youth and family",10
"the united states and around the world",10
"they spoke on condition of anonymity because",10
"this is not the first time the",10
"this is the time of year when",10
"thoughts and prayers are with his family",10
"three runs in the bottom of the",10
"tickets go on sale at 10 a",10
"to 20 years in prison if convicted",10
"to advocate christ medical center in oak",10
"to get to the bottom of this",10
"to the rock and roll hall of",10
"today's question about the broncos comes from",10
"township board district 3 no candidate filed",10
"troops launched the operation that killed osama",10
"trying to figure out what to do",10
"up to 10 years in prison and",10
"up to 20 years in prison and",10
"up to 20 years in prison if",10
"was arrested on suspicion of driving under",10
"was taken to university hospital in newark",10
"we'll highlight it as part of this",10
"white house press secretary jay carney said",10
"who are out of work but not",10
"who have been out of work for",10
"who lives across the street from the",10
"willing to do whatever it takes to",10
"with a chance of showers and storms",10
"work but not looking for jobs aren't",10
"years in prison and a fine of",10
"you have to find a way to",10
"2300 block of madison avenue on a",9
"a conference call with analysts and investors",9
"a little more than a year after",9
"a little more than two years ago",9
"a lot of it has to do",9
"a man for possession of a controlled",9
"a memorial service will be held at",9
"a person of interest in the case",9
"according to maricopa county superior court documents",9
"according to the center for responsive politics",9
"according to uc master gardener bill pierce",9
"accounts for 70 percent of economic activity",9
"all correct entries will be listed in",9
"also available for download beginning monday or",9
"also download our cleveland indians app for",9
"am so mad at myself right now",9
"an average of three jobs for a",9
"and around his imperial avenue home in",9
"and send their prayers to junior and",9
"android to get tribe updates on your",9
"anonymous visits to each restaurant and do",9
"app for android to get tribe updates",9
"are asking anyone with information about the",9
"around his imperial avenue home in 2009",9
"arrested a man for possession of a",9
"as between one man and one woman",9
"assistant director of the quinnipiac university polling",9
"at cardinal glennon children's medical center and",9
"at case western reserve university school of",9
"at least two anonymous visits to each",9
"at the chargers is in complete shock",9
"at the end of the day i",9
"at the harvard school of public health",9
"at the start of the second half",9
"at the turn of the 20th century",9
"at the turn of the last century",9
"available for download beginning monday or tuesday",9
"average of three jobs for a year",9
"beaten aisle column over on food network",9
"being held at the morris county jail",9
"billions of dollars just trying to catch",9
"board district 2 no candidate filed 0",9
"board district 4 no candidate filed 0",9
"built creates an average of three jobs",9
"by the centers for disease control and",9
"by the end of the first quarter",9
"call the jersey city police tip line",9
"can also download our cleveland indians app",9
"candidate filed 0 franklin township board district",9
"candidate filed 0 washington township board district",9
"chairman of the house committee on oversight",9
"charged with possession of less than 50",9
"chargers is in complete shock and disbelief",9
"check out the off the beaten aisle",9
"christie said at a news conference in",9
"citizens for responsibility and ethics in washington",9
"cleveland indians app for android to get",9
"click here for a live game box",9
"columns on topics of interest to them",9
"condition of anonymity because the investigation is",9
"consumer centric consulting llc in shaker heights",9
"could not be reached for comment wednesday",9
"creates an average of three jobs for",9
"dealer reviewers make at least two anonymous",9
"did not return a request for comment",9
"doing and send their prayers to junior",9
"dollars just trying to catch one person",9
"download beginning monday or tuesday at www",9
"download our cleveland indians app for android",9
"even jimmy carter would have given that",9
"everyone at the chargers is in complete",9
"expected to cost the deposit insurance fund",9
"expected to last three to four weeks",9
"extraordinary step of overturning a law that",9
"face up to 10 years in prison",9
"face up to 20 years in prison",9
"filed for chapter 11 bankruptcy protection in",9
"filed with the securities and exchange commission",9
"for android to get tribe updates on",9
"for download beginning monday or tuesday at",9
"for failure to maintain a single lane",9
"for the first time in 40 years",9
"former penn state assistant football coach jerry",9
"from an unlocked car parked in the",9
"from the oregonian's anne saker via twitter",9
"from the port authority of new york",9
"game updates on twitter from paul hoynes",9
"get game updates on twitter from paul",9
"get tribe updates on your mobile device",9
"had a lot to do with it",9
"has a sampling error margin of plus",9
"have their work cut out for them",9
"have to figure out a way to",9
"have you been in your current position",9
"having a gun after a felony conviction",9
"he faces the death penalty if convicted",9
"he faces up to 20 years in",9
"he is survived by his wife of",9
"here for a live game box score",9
"highest close in more than four years",9
"home built creates an average of three",9
"how long have you been in your",9
"how to succeed in business without really",9
"hoynsie or click here for a live",9
"i am so mad at myself right",9
"i don't know what's going to happen",9
"i thought i was going to be",9
"i will do everything in my power",9
"immigration status if there is reason to",9
"in a row for the first time",9
"in a saucepan and bring to a",9
"in an email to the associated press",9
"in complete shock and disbelief right now",9
"in front of a sellout crowd of",9
"in the bottom of the sixth inning",9
"in the bowl of an electric mixer",9
"in the final year of his contract",9
"in the first six months of this",9
"in the first three games of the",9
"in the land of blood and honey",9
"in the plain dealer or sun news",9
"in the pro football hall of fame",9
"in the southern part of the state",9
"in the top of the first inning",9
"in what is expected to be a",9
"indians app for android to get tribe",9
"is a columnist for the washington post",9
"is also available for download beginning monday",9
"is in complete shock and disbelief right",9
"is in the eye of the beholder",9
"is the latest in a long line",9
"it is also available for download beginning",9
"it should come as no surprise that",9
"its highest close in more than four",9
"jimmy carter would have given that order",9
"least two anonymous visits to each restaurant",9
"long have you been in your current",9
"looking for jobs aren't counted among the",9
"lot of it has to do with",9
"make at least two anonymous visits to",9
"man for possession of a controlled substance",9
"marriage as between one man and one",9
"meteorologist with the national weather service in",9
"middlesex county prosecutor bruce kaplan said in",9
"missouri department of health and senior services",9
"national center for missing and exploited children",9
"no candidate filed 0 franklin township board",9
"no candidate filed 0 washington township board",9
"of dollars just trying to catch one",9
"of life in prison without the possibility",9
"of overturning a law that was passed",9
"of the oregonian staff contributed to this",9
"off the beaten aisle column over on",9
"ohio democratic party chairman chris redfern said",9
"on condition of anonymity because the investigation",9
"on the new jersey turnpike and garden",9
"or click here for a live game",9
"our cleveland indians app for android to",9
"out over 20 of their top 30",9
"out the off the beaten aisle column",9
"overturning a law that was passed by",9
"people of the state of new jersey",9
"per barrel on the ice futures exchange",9
"plain dealer reviewers make at least two",9
"portland general manager and head coach mike",9
"president of the united states of america",9
"reviewers make at least two anonymous visits",9
"run in the plain dealer or sun",9
"russell 2000 index of smaller companies fell",9
"russell 2000 index of smaller companies rose",9
"said in an email to the associated",9
"san bruno that killed eight people and",9
"saucepan of salted water to a boil",9
"send their prayers to junior and his",9
"she was preceded in death by her",9
"should read the book before attending the",9
"signed into law by president barack obama",9
